,statut_etab,etablissement,region,selectivite,filiere_agregee,capacite,ran_grp1,acc_tot,pct_bours,pct_f,pct_brs,pct_ab,pct_b,pct_tb,selectivite_bin,statut_simplifie,zone,capacite_log,ran_grp1_log,taux_remplissage,taux_remplissage_clipped
1406,Privé sous contrat d'association,Lycée Sainte - Marie Lyon,Auvergne-Rhône-Alpes,formation selective,CPGE,37.0,205.0,38,5.26,50.0,5.2631578947368425,0.0,0.0,100.0,1,Privé,Province,3.6375861597263857,5.327876168789581,1.027027027027027,1.027027027027027
1407,Privé sous contrat d'association,Lycée Jean-Baptiste De La Salle,Auvergne-Rhône-Alpes,formation selective,BTS,34.0,20.0,26,14.29,7.69,11.538461538461538,30.76923076923077,3.8461538461538463,0.0,1,Privé,Province,3.5553480614894135,3.044522437723423,0.7647058823529411,0.7647058823529411
1408,Public,Université Lumière-Lyon 2,Auvergne-Rhône-Alpes,formation non selec,Licence,165.0,1674.0,162,33.33,70.37,27.160493827160494,30.246913580246915,18.51851851851852,6.172839506172839,0,Public,Province,5.111987788356544,7.423568444259167,0.9818181818181818,0.9818181818181818
1409,Public,Université Jean Moulin Lyon 3,Auvergne-Rhône-Alpes,formation non selec,Licence,330.0,1315.0,344,17.28,63.95,13.662790697674419,17.151162790697676,33.43023255813954,24.127906976744185,0,Public,Province,5.802118375377063,7.182352111885263,1.0424242424242425,1.0424242424242425
1410,Public,Lycée Charlie Chaplin,Auvergne-Rhône-Alpes,formation selective,BTS,35.0,17.0,35,56.25,80.0,51.42857142857143,31.428571428571427,40.0,0.0,1,Public,Province,3.58351893845611,2.8903717578961645,1.0,1.0
1411,Public,Lycée Condorcet,Auvergne-Rhône-Alpes,formation selective,CPGE,24.0,144.0,16,26.67,62.5,25.0,18.75,6.25,18.75,1,Public,Province,3.2188758248682006,4.976733742420574,0.6666666666666666,0.6666666666666666
1412,Public,Lycée Georges Colomb,Bourgogne-Franche-Comté,formation selective,BTS,24.0,29.0,25,65.0,40.0,52.0,32.0,12.0,8.0,1,Public,Province,3.2188758248682006,3.4011973816621555,1.0416666666666667,1.0416666666666667
1413,Privé sous contrat d'association,Maison familiale et rurale (MFR) de Fougerolles,Bourgogne-Franche-Comté,formation selective,BTS,20.0,27.0,19,47.06,78.95,42.10526315789474,31.57894736842105,26.31578947368421,0.0,1,Privé,Province,3.044522437723423,3.332204510175204,0.95,0.95
1414,Public,Lycée Nicéphore Niepce,Bourgogne-Franche-Comté,formation selective,CPGE,32.0,255.0,29,15.38,17.24,13.793103448275861,20.689655172413794,27.586206896551722,34.48275862068966,1,Public,Province,3.4965075614664802,5.545177444479562,0.90625,0.90625
1415,Public,Lycée Lamartine,Bourgogne-Franche-Comté,formation selective,BTS,24.0,24.0,22,35.0,36.36,31.818181818181817,50.0,18.181818181818183,9.090909090909092,1,Public,Province,3.2188758248682006,3.2188758248682006,0.9166666666666666,0.9166666666666666
1416,Public,Université Savoie Mont Blanc - Chambéry,Auvergne-Rhône-Alpes,formation non selec,Licence,60.0,261.0,56,35.0,58.93,25.0,23.214285714285715,7.142857142857143,5.357142857142857,0,Public,Province,4.110873864173311,5.568344503761097,0.9333333333333333,0.9333333333333333
1417,Public,Université Savoie Mont Blanc - Bourget-du-Lac,Auvergne-Rhône-Alpes,formation non selec,Licence,307.0,939.0,295,8.84,28.47,7.4576271186440675,35.59322033898305,16.610169491525422,3.389830508474576,0,Public,Province,5.730099782973574,6.84587987526405,0.9609120521172638,0.9609120521172638
1418,Public,Université Savoie Mont Blanc - Bourget-du-Lac,Auvergne-Rhône-Alpes,formation non selec,Licence,40.0,354.0,39,18.18,5.13,15.384615384615385,23.076923076923077,10.256410256410257,0.0,0,Public,Province,3.713572066704308,5.872117789475416,0.975,0.975
1419,Public,I.U.T. Annecy,Auvergne-Rhône-Alpes,formation selective,DUT,16.0,3.0,16,6.67,31.25,6.25,43.75,31.25,12.5,1,Public,Province,2.833213344056216,1.3862943611198906,1.0,1.0
1420,Public,Lycée Charles Baudelaire,Auvergne-Rhône-Alpes,formation selective,BTS,34.0,20.0,33,25.93,69.7,21.21212121212121,27.272727272727273,30.303030303030305,6.0606060606060606,1,Public,Province,3.5553480614894135,3.044522437723423,0.9705882352941176,0.9705882352941176
1421,Public,Lycée Henri IV,Ile-de-France,formation selective,CPGE,1.0,6.0,1,0.0,0.0,0.0,0.0,0.0,100.0,1,Public,Ile-de-France,0.6931471805599453,1.9459101490553132,1.0,1.0
1422,Public,Lycée Pierre-Gilles de Gennes - ENCPB,Ile-de-France,formation selective,BTS,60.0,8.0,61,30.0,75.41,24.59016393442623,29.508196721311474,9.836065573770492,1.639344262295082,1,Public,Ile-de-France,4.110873864173311,2.1972245773362196,1.0166666666666666,1.0166666666666666
1423,Public,Lycée Pierre-Gilles de Gennes - ENCPB,Ile-de-France,formation selective,BTS,30.0,74.0,33,18.52,33.33,15.151515151515152,39.39393939393939,9.090909090909092,0.0,1,Public,Ile-de-France,3.4339872044851463,4.31748811353631,1.1,1.1
1424,Public,Lycée Estienne Esaig,Ile-de-France,formation selective,BTS,72.0,48.0,82,25.37,41.46,20.73170731707317,25.609756097560975,35.36585365853659,9.75609756097561,1,Public,Ile-de-France,4.290459441148391,3.8918202981106265,1.1388888888888888,1.1388888888888888
1425,Public,Lycée Jean-Baptiste Say,Ile-de-France,formation selective,CPGE,48.0,530.0,45,6.82,31.11,6.666666666666667,0.0,55.55555555555556,40.0,1,Public,Ile-de-France,3.8918202981106265,6.274762021241939,0.9375,0.9375
1426,Public,Lycée Jean-Baptiste Say,Ile-de-France,formation selective,CPGE,45.0,248.0,44,2.27,18.18,2.272727272727273,0.0,9.090909090909092,90.9090909090909,1,Public,Ile-de-France,3.828641396489095,5.517452896464707,0.9777777777777777,0.9777777777777777
1427,Public,Ecole Nationale De Commerce,Ile-de-France,formation selective,BTS,70.0,17.0,76,36.67,76.32,28.94736842105263,26.31578947368421,36.8421052631579,6.578947368421052,1,Public,Ile-de-France,4.2626798770413155,2.8903717578961645,1.0857142857142856,1.0857142857142856
1428,Public,Université Paris 1 Panthéon Sorbonne,Ile-de-France,formation selective,Licence,25.0,57.0,22,20.0,81.82,18.181818181818183,0.0,18.181818181818183,72.72727272727273,1,Public,Ile-de-France,3.258096538021482,4.060443010546419,0.88,0.88
1429,Public,Université Paris 1 Panthéon Sorbonne,Ile-de-France,formation non selec,Licence,18.0,159.0,18,16.67,50.0,11.11111111111111,22.22222222222222,5.555555555555555,0.0,0,Public,Ile-de-France,2.9444389791664403,5.075173815233827,1.0,1.0
1430,Public,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",Ile-de-France,formation non selec,Licence,90.0,593.0,87,31.58,63.22,13.793103448275861,11.494252873563218,5.747126436781609,2.2988505747126435,0,Public,Ile-de-France,4.51085950651685,6.386879319362645,0.9666666666666667,0.9666666666666667
1431,Public,Université de Paris,Ile-de-France,formation non selec,Licence,157.0,1584.0,167,25.22,74.25,17.365269461077844,11.377245508982035,37.724550898203596,17.964071856287426,0,Public,Ile-de-France,5.062595033026967,7.368339686311381,1.0636942675159236,1.0636942675159236
1432,Public,Lycée Jean Lurcat,Ile-de-France,formation selective,BTS,34.0,18.0,35,55.0,77.14,31.428571428571427,14.285714285714286,28.571428571428573,8.571428571428571,1,Public,Ile-de-France,3.5553480614894135,2.9444389791664403,1.0294117647058822,1.0294117647058822
1433,Public,INALCO,Ile-de-France,formation non selec,Licence,55.0,110.0,50,19.05,88.0,8.0,12.0,0.0,0.0,0,Public,Ile-de-France,4.02535169073515,4.709530201312334,0.9090909090909091,0.9090909090909091
1434,Public,INALCO,Ile-de-France,formation non selec,Licence,65.0,144.0,50,31.25,64.0,10.0,6.0,10.0,0.0,0,Public,Ile-de-France,4.189654742026425,4.976733742420574,0.7692307692307693,0.7692307692307693
1435,Privé sous contrat d'association,Lycée Stanislas,Ile-de-France,formation selective,CPGE,40.0,258.0,32,3.13,53.13,3.125,0.0,0.0,100.0,1,Privé,Ile-de-France,3.713572066704308,5.556828061699537,0.8,0.8
1436,Privé sous contrat d'association,Lycée Carcado Saisseval,Ile-de-France,formation selective,BTS,60.0,327.0,58,12.5,34.48,12.068965517241379,50.0,17.24137931034483,1.7241379310344827,1,Privé,Ile-de-France,4.110873864173311,5.793013608384144,0.9666666666666667,0.9666666666666667
1437,Privé sous contrat d'association,Lycée Albert de Mun,Ile-de-France,formation selective,BTS,52.0,77.0,42,0.0,30.95,0.0,28.571428571428573,11.904761904761905,4.761904761904762,1,Privé,Ile-de-France,3.970291913552122,4.356708826689592,0.8076923076923077,0.8076923076923077
1438,Privé sous contrat d'association,Lycée Charles De Foucauld,Ile-de-France,formation selective,BTS,33.0,80.0,32,32.0,6.25,25.0,43.75,9.375,6.25,1,Privé,Ile-de-France,3.5263605246161616,4.394449154672439,0.9696969696969697,0.9696969696969697
1439,Public,Lycée des Métiers de l'Hôtellerie Guillaume TIREL,Ile-de-France,formation selective,Autre formation,24.0,72.0,24,18.18,54.17,8.333333333333334,16.666666666666668,16.666666666666668,4.166666666666667,1,Public,Ile-de-France,3.2188758248682006,4.290459441148391,1.0,1.0
1440,Public,Lycée Andre Maurois,Normandie,formation selective,BTS,35.0,10.0,33,62.5,57.58,45.45454545454545,30.303030303030305,12.121212121212121,3.0303030303030303,1,Public,Province,3.58351893845611,2.3978952727983707,0.9428571428571428,0.9428571428571428
1441,Public,Lycée Porte-Océane,Normandie,formation selective,BTS,18.0,64.0,20,70.59,40.0,60.0,50.0,10.0,5.0,1,Public,Province,2.9444389791664403,4.174387269895637,1.1111111111111112,1.1111111111111112
1442,Public,Lycée Gustave Flaubert,Normandie,formation selective,BTS,70.0,153.0,66,68.42,43.94,59.09090909090909,33.333333333333336,13.636363636363637,3.0303030303030303,1,Public,Province,4.2626798770413155,5.0369526024136295,0.9428571428571428,0.9428571428571428
1443,Public,Lycée Les Bruyères,Normandie,formation selective,BTS,35.0,88.0,33,38.46,54.55,30.303030303030305,42.42424242424242,24.242424242424242,0.0,1,Public,Province,3.58351893845611,4.48863636973214,0.9428571428571428,0.9428571428571428
1444,Public,I.U.T de Rouen,Normandie,formation selective,DUT,101.0,52.0,98,10.96,10.2,8.16326530612245,25.510204081632654,32.6530612244898,6.122448979591836,1,Public,Province,4.624972813284271,3.970291913552122,0.9702970297029703,0.9702970297029703
1445,Public,I.U.T du Havre,Normandie,formation selective,DUT,52.0,196.0,52,17.78,5.77,15.384615384615385,40.38461538461539,13.461538461538462,3.8461538461538463,1,Public,Province,3.970291913552122,5.2832037287379885,1.0,1.0
1446,Privé sous contrat d'association,Lycée Jeanne D'Arc,Normandie,formation selective,BTS,35.0,40.0,34,36.0,70.59,26.470588235294116,50.0,8.823529411764707,2.9411764705882355,1,Privé,Province,3.58351893845611,3.713572066704308,0.9714285714285714,0.9714285714285714
1447,Public,ISEL Le Havre,Normandie,formation selective,Ecole d'Ingénieur,24.0,37.0,22,5.0,68.18,4.545454545454546,4.545454545454546,63.63636363636363,22.727272727272727,1,Public,Province,3.2188758248682006,3.6375861597263857,0.9166666666666666,0.9166666666666666
1448,Privé sous contrat d'association,Lycée Jean-Paul II,Normandie,formation selective,BTS,35.0,19.0,40,17.86,60.0,12.5,32.5,7.5,5.0,1,Privé,Province,3.58351893845611,2.995732273553991,1.1428571428571428,1.1428571428571428
1449,Public,Université Paris-Est Marne-la-Vallée devient Université Gustave Eiffel,Ile-de-France,formation non selec,Licence,175.0,766.0,167,24.35,69.46,16.766467065868262,21.55688622754491,3.592814371257485,2.9940119760479043,0,Public,Ile-de-France,5.170483995038151,6.642486801367256,0.9542857142857143,0.9542857142857143
1450,Public,Lycée Jules Ferry,Ile-de-France,formation selective,BTS,20.0,31.0,15,21.43,0.0,20.0,46.666666666666664,20.0,0.0,1,Public,Ile-de-France,3.044522437723423,3.4657359027997265,0.75,0.75
1451,Public,Lycée Marie Curie,Ile-de-France,formation selective,BTS,35.0,32.0,33,32.0,54.55,24.242424242424242,21.21212121212121,33.333333333333336,6.0606060606060606,1,Public,Ile-de-France,3.58351893845611,3.4965075614664802,0.9428571428571428,0.9428571428571428
1452,Privé sous contrat d'association,Lycée Saint Thomas de Villeneuve,Ile-de-France,formation selective,BTS,35.0,61.0,30,16.67,40.0,10.0,26.666666666666668,10.0,3.3333333333333335,1,Privé,Ile-de-France,3.58351893845611,4.127134385045092,0.8571428571428571,0.8571428571428571
1453,Privé sous contrat d'association,Lycée Notre Dame du Grandchamp,Ile-de-France,formation selective,BTS,35.0,249.0,32,13.33,50.0,12.5,50.0,15.625,9.375,1,Privé,Ile-de-France,3.58351893845611,5.521460917862246,0.9142857142857143,0.9142857142857143
1454,Public,Lycée Camille Claudel,Ile-de-France,formation selective,BTS,33.0,51.0,33,30.43,78.79,21.21212121212121,24.242424242424242,21.21212121212121,3.0303030303030303,1,Public,Ile-de-France,3.5263605246161616,3.9512437185814275,1.0,1.0
1455,Public,Lycée Joseph Desfontaines,Nouvelle-Aquitaine,formation selective,BTS,24.0,5.0,20,29.41,65.0,25.0,30.0,0.0,5.0,1,Public,Province,3.2188758248682006,1.791759469228055,0.8333333333333334,0.8333333333333334
1456,Privé sous contrat d'association,Institut Catholique Supérieur Saint André,Nouvelle-Aquitaine,formation selective,BTS,15.0,16.0,15,16.67,0.0,13.333333333333334,13.333333333333334,33.333333333333336,6.666666666666667,1,Privé,Province,2.772588722239781,2.833213344056216,1.0,1.0
1457,Public,Lycée Louis Thuillier,Hauts-de-France,formation selective,CPGE,48.0,213.0,23,21.74,95.65,21.73913043478261,0.0,47.82608695652174,47.82608695652174,1,Public,Province,3.8918202981106265,5.365976015021851,0.4791666666666667,0.4791666666666667
1458,Public,Lycée Madeleine Michelis,Hauts-de-France,formation selective,CPGE,35.0,191.0,26,13.04,61.54,11.538461538461538,30.76923076923077,11.538461538461538,34.61538461538461,1,Public,Province,3.58351893845611,5.2574953720277815,0.7428571428571429,0.7428571428571429
1459,Public,IUT d'Amiens,Hauts-de-France,formation selective,DUT,130.0,300.0,129,17.86,12.4,15.503875968992247,39.53488372093023,21.705426356589147,0.7751937984496124,1,Public,Province,4.875197323201151,5.707110264748875,0.9923076923076923,0.9923076923076923
1460,Public,IUT d'Amiens,Hauts-de-France,formation selective,DUT,222.0,698.0,228,25.25,48.25,21.92982456140351,34.64912280701754,21.92982456140351,5.2631578947368425,1,Public,Province,5.407171771460119,6.54965074223381,1.027027027027027,1.027027027027027
1461,Public,Lycée agricole le Paraclet Amiens,Hauts-de-France,formation selective,BTS,16.0,53.0,10,37.5,30.0,30.0,20.0,0.0,0.0,1,Public,Province,2.833213344056216,3.9889840465642745,0.625,0.625
1462,Public,Université d'Amiens,Hauts-de-France,formation non selec,Licence,200.0,640.0,196,21.85,41.84,16.836734693877553,26.020408163265305,11.73469387755102,0.0,0,Public,Province,5.303304908059076,6.46302945692067,0.98,0.98
1463,Public,Université d'Amiens,Hauts-de-France,formation non selec,Licence,54.0,832.0,54,17.07,42.59,12.962962962962964,18.51851851851852,14.814814814814815,12.962962962962964,0,Public,Province,4.007333185232471,6.725033642166843,1.0,1.0
1464,Public,Université d'Amiens,Hauts-de-France,formation non selec,Licence,250.0,1036.0,245,30.68,62.04,22.040816326530614,21.632653061224488,14.693877551020408,8.16326530612245,0,Public,Province,5.5254529391317835,6.9440872082295275,0.98,0.98
1465,Public,Lycée Dumont d'Urville,Provence Alpes Côte d'Azur,formation selective,CPGE,96.0,539.0,47,11.36,34.04,10.638297872340425,21.27659574468085,46.808510638297875,23.404255319148938,1,Public,Province,4.574710978503383,6.29156913955832,0.4895833333333333,0.4895833333333333
1466,Public,Lycée Jean Henri Fabre,Provence Alpes Côte d'Azur,formation selective,BTS,12.0,8.0,11,22.22,0.0,18.181818181818183,36.36363636363637,18.181818181818183,9.090909090909092,1,Public,Province,2.5649493574615367,2.1972245773362196,0.9166666666666666,0.9166666666666666
1467,Public,Lycée agricole François Pétrarque,Provence Alpes Côte d'Azur,formation selective,BTS,16.0,15.0,11,16.67,27.27,9.090909090909092,0.0,9.090909090909092,9.090909090909092,1,Public,Province,2.833213344056216,2.772588722239781,0.6875,0.6875
1468,Public,Lycée Polyvalent Rosa Parks,Pays de la Loire,formation selective,BTS,15.0,10.0,15,35.71,73.33,33.333333333333336,13.333333333333334,66.66666666666667,13.333333333333334,1,Public,Province,2.772588722239781,2.3978952727983707,1.0,1.0
1469,Public,Cite Technique Edouard Branly,Nouvelle-Aquitaine,formation selective,BTS,24.0,56.0,20,47.06,85.0,40.0,40.0,10.0,0.0,1,Public,Province,3.2188758248682006,4.04305126783455,0.8333333333333334,0.8333333333333334
1470,Public,Lycée Nelson Mandela,Nouvelle-Aquitaine,formation selective,BTS,24.0,59.0,20,33.33,0.0,30.0,15.0,20.0,5.0,1,Public,Province,3.2188758248682006,4.0943445622221,0.8333333333333334,0.8333333333333334
1471,Public,Lycée Aliénor d' Aquitaine,Nouvelle-Aquitaine,formation selective,Autre formation,45.0,307.0,43,31.58,46.51,27.906976744186046,39.53488372093023,23.25581395348837,9.30232558139535,1,Public,Province,3.828641396489095,5.730099782973574,0.9555555555555556,0.9555555555555556
1472,Public,Lycée Suzanne Valadon,Nouvelle-Aquitaine,formation selective,BTS,35.0,33.0,39,48.15,66.67,33.333333333333336,33.333333333333336,7.6923076923076925,0.0,1,Public,Province,3.58351893845611,3.5263605246161616,1.1142857142857143,1.1142857142857143
1473,Public,Lycée Pierre Mendes France,Grand Est,formation selective,BTS,24.0,30.0,24,33.33,4.17,33.333333333333336,33.333333333333336,16.666666666666668,0.0,1,Public,Province,3.2188758248682006,3.4339872044851463,1.0,1.0
1474,Privé sous contrat d'association,CFRP de Gugnecourt,Grand Est,formation selective,BTS,25.0,6.0,13,7.69,38.46,7.6923076923076925,38.46153846153846,15.384615384615385,0.0,1,Privé,Province,3.258096538021482,1.9459101490553132,0.52,0.52
1475,Public,Lycée Pierre Larousse,Bourgogne-Franche-Comté,formation selective,BTS,18.0,24.0,14,10.0,42.86,7.142857142857143,14.285714285714286,0.0,0.0,1,Public,Province,2.9444389791664403,3.2188758248682006,0.7777777777777778,0.7777777777777778
1476,Public,Lycée Catherine et Raymond JANOT,Bourgogne-Franche-Comté,formation selective,BTS,7.0,10.0,7,14.29,0.0,14.285714285714286,42.857142857142854,0.0,0.0,1,Public,Province,2.0794415416798357,2.3978952727983707,1.0,1.0
1477,Public,Lycée Raoul Follereau,Bourgogne-Franche-Comté,formation selective,BTS,18.0,46.0,15,13.33,0.0,13.333333333333334,40.0,20.0,0.0,1,Public,Province,2.9444389791664403,3.8501476017100584,0.8333333333333334,0.8333333333333334
1478,Privé sous contrat d'association,Lycée Notre Dame Des Anges,Bourgogne-Franche-Comté,formation selective,BTS,32.0,100.0,28,8.7,96.43,7.142857142857143,42.857142857142854,10.714285714285714,14.285714285714286,1,Privé,Province,3.4965075614664802,4.61512051684126,0.875,0.875
1479,Public,Université de Franche-Comté - Site de Belfort,Bourgogne-Franche-Comté,formation non selec,Licence,30.0,183.0,12,50.0,41.67,25.0,0.0,0.0,0.0,0,Public,Province,3.4339872044851463,5.214935757608986,0.4,0.4
1480,Public,Lycée Geoffroy-St-Hilaire,Ile-de-France,formation selective,BTS,32.0,8.0,31,11.54,16.13,9.67741935483871,16.129032258064516,25.806451612903224,6.451612903225806,1,Public,Ile-de-France,3.4965075614664802,2.1972245773362196,0.96875,0.96875
1481,Privé sous contrat d'association,Lycée St Charles,Ile-de-France,formation selective,BTS,35.0,59.0,31,14.81,51.61,12.903225806451612,45.16129032258065,9.67741935483871,0.0,1,Privé,Ile-de-France,3.58351893845611,4.0943445622221,0.8857142857142857,0.8857142857142857
1482,Public,I.U.T d'Orsay - Université Paris-Saclay,Ile-de-France,formation selective,DUT,114.0,734.0,122,18.02,63.11,16.39344262295082,39.34426229508197,23.770491803278688,10.655737704918034,1,Public,Ile-de-France,4.74493212836325,6.5998704992128365,1.0701754385964912,1.0701754385964912
1483,Public,Lycée Vallee De Chevreuse,Ile-de-France,formation selective,BTS,28.0,83.0,27,9.09,40.74,7.407407407407407,25.925925925925927,40.74074074074074,3.7037037037037037,1,Public,Ile-de-France,3.367295829986474,4.430816798843313,0.9642857142857143,0.9642857142857143
